Hash	Files	Lines Added	Lines Removed	Bugs Induced	Bugs Contributed	Bugs Fixed	Positive Sentiment	Negative Sentiment	Code Score
b3553d68cfd2c40bc6fe99b9cd72e1aa347895c1	1	25	2	3	0	0	1	-1	-3.108
c3519f283fa23e4cc3284d771e09b0a470bbd1dc	3	249	35	3	0	0	1	-1	-3.108
9cd3b074afdd29c6a4d57af063faac327fbd7a61	4	125	1	3	0	0	1	-1	-3.108
dae1565ee2bf3b82ef06631483bf627ed46a29ec	4	107	11	3	0	0	1	-1	-3.108
0cf1e695ea883690572db1387494690b9fae6ee1	3	51	3	3	0	0	1	-1	-3.108
72e1ea35b1a04553e7d9c40895ee1cd292ddaa17	5	186	95	3	0	0	1	-1	-3.108
f85eb32b861a92dde90fa7c7f98258f2522550bc	4	149	61	3	0	0	1	-1	-3.108
180d68c0b937aee41b6721e863b056821cf3520b	0	0	0	3	0	0	0	0	-3.108
fc7a82da8ce10045c69c817368537fc536c2bf90	0	0	0	3	0	0	0	0	-3.108
e5f4475ad18133c1471897976e6a3fd55618a2c4	0	0	0	3	0	0	0	0	-3.108
b258ccc2359b4e87bdc322b6e568585dbe1cacc7	0	0	0	3	0	0	0	0	-3.108
9d0846274ebbbe36f7092a7bdd06c285a277b805	0	0	0	3	0	0	0	0	-3.108
27f846e07c78f1157bc9fae5a694017496bdfe13	0	0	0	3	0	0	0	0	-3.108
a70aad9c0d1f1c38cf78d113a53d4c38a9ea5e21	0	0	0	3	0	0	0	0	-3.108
1e10a91cb5467a622137171054cb45b647c65a18	0	0	0	3	0	0	0	0	-3.108
ac82e290590407d9f062c8cf5c80b107d6865e30	0	0	0	3	0	0	0	0	-3.108
7e053afbfd2e4c38c4d7ee2fc5b42f2d33bf37c6	0	0	0	3	0	0	0	0	-3.108
929ea0d56514288ea1cea549a8d530d2cafd070c	0	0	0	3	0	0	0	0	-3.108
52b9b5a621b3d825c69f3cf1bf0ac22fcef888d9	0	0	0	3	0	0	0	0	-3.108
21f56bf13c8874c592194c763b5fb44307c7ebf3	0	0	0	3	0	0	0	0	-3.108
d117da107d685ad9cf783b0dc801fffc33ded8e6	0	0	0	3	0	0	0	0	-3.108
108fe1d731f73fd942feeb16fdd8135d0ab509a6	0	0	0	3	0	0	0	0	-3.108
3c88fc56dd82f41c41d80972b013bd151cd06aab	0	0	0	3	0	0	0	0	-3.108
71d91e0109496e341a26122ed2e823597b0cd9cf	0	0	0	3	0	0	0	0	-3.108
d85f2ec0e59753ad79ce842ec749e741614163df	0	0	0	3	0	0	0	0	-3.108
0470aef6f0134b5daa3e5564b9983109ba3a3f54	0	0	0	3	0	0	0	0	-3.108
3e396876eafddfb279839cfb62e91d1c1ee1bb42	0	0	0	3	0	0	0	0	-3.108
91790a1789a264c3c2604c5a385446c9def882e7	0	0	0	3	0	0	0	0	-3.108
c9ad878e311e4c4085176f018ffd66f0d9a05c77	0	0	0	3	0	0	0	0	-3.108
fc592ed3675e76f3473fa1f93439f5588913781f	0	0	0	3	0	0	0	0	-3.108
5e98dc4947766d2b61b691fa6c68a913ca6a6449	0	0	0	3	0	0	0	0	-3.108
67e4e88b052dcad1d5802527e79ead32dafba3cf	21	255	12	4	4	0	1	-1	-2.944
fefd61c87d9d19ba786178410473a60315707923	3	259	18	4	4	0	1	-1	-2.944
ff255dc6ab50a9d97c972ac40f975d78baff0cb1	1	16	1	4	4	0	1	-1	-2.944
8485ee5f05d8bd33a7cabb02bfb0ca1486c15e9b	9	226	0	3	1	0	1	-1	-2.808
ad569ef435a46570c0a15331563bc9a1721eeb19	2	54	2	3	1	0	1	-1	-2.808
70b6e4fda4128df6528988322f0cabc24b8b7aa4	3	67	54	3	1	0	1	-1	-2.808
0cb0d03972cc565099ce01a96a03e78576b87cc0	6	50	12	3	1	0	1	-2	-2.808
28e3adf4d020a7b47ee9cbe1b3b1a1aae6a1168a	8	244	113	3	1	0	1	-1	-2.808
806a619b8f9ef884c9ee8e834b7a4ea6a3a7cd63	5	134	4	3	1	0	1	-1	-2.808
16ff34920c1609949c9aa88dc5882fd8b1645f50	3	101	2	3	1	0	1	-1	-2.808
12eeca502f70bc6964518f5853477af9809125a5	4	60	8	3	1	0	1	-1	-2.808
1269cca9099ef909178571d42d599f752467dc2f	3	181	7	3	1	0	1	-1	-2.808
2843f5d4012526eb89bbe8aff08e8ae715a3d421	13	280	1	3	1	0	1	-1	-2.808
4c21bcee27cb36e1a8b7d687663b445b2f336d81	0	0	0	3	1	0	0	0	-2.808
e2a66d0c22b48c773ea7797710fea9c9bc401b41	0	0	0	3	1	0	0	0	-2.808
6cd138331a21919cf005c667ddb38e46d820344c	0	0	0	3	1	0	0	0	-2.808
4c92e2aca1e4b6f77021033f425915ba317a5fc5	0	0	0	3	1	0	0	0	-2.808
1110906754ecb2e07144a7fe012b9fe2343fa8b7	0	0	0	3	1	0	0	0	-2.808
79b125e466c0605b7cdc3287d108d1d3cbdbdbae	0	0	0	3	1	0	0	0	-2.808
d8808497b0c59cedacbe65c9ebe4b57ce02bba1e	0	0	0	5	8	0	0	0	-2.78
e2500b07b9717aac6e7159d94dea35058c0806a4	3	61	104	4	5	0	1	-1	-2.644
fcc547e846baeced4f5e7073e9c34d0138185e6e	4	22	10	6	12	0	1	-1	-2.616
ae7440482a27877fc88416d189ad2137b6dc1eee	2	3	4	3	2	0	1	-1	-2.508
6b328e10d8aedd02e61a2d49863f302046588b86	23	321	45	3	2	0	1	-1	-2.508
705ce39156fc96eaa8d01b579eab8efebfeec670	25	494	82	3	2	0	1	-1	-2.508
b9a13bf3fe91912f55215bd5b87b686d93de214e	1	9	0	3	2	0	1	-1	-2.508
5f3fc7076906a941ba2266eb69678262ddf30686	8	203	72	3	2	0	1	-1	-2.508
401186c7e3fce47672b38518fc616e0c32a4bc48	1	31	15	3	2	0	1	-1	-2.508
078d3c7c4b5ffc5eae2f8c300a681bc340dfec60	29	2442	130	3	2	0	1	-1	-2.508
26620e13d5ab0f1ccf047b30c6831372a174f34b	0	0	0	3	2	0	0	0	-2.508
564f8aaf53daf6ba2d2f65831a8ed90c495478e1	0	0	0	3	2	0	0	0	-2.508
215f34b4949e9de5514cc7c7c9947e1d4c78e8f4	12	210	40	5	9	0	1	-1	-2.48
4b9d924cd97fd32d2678ec33e03c6ceeb04ad316	13	197	48	5	9	0	1	-1	-2.48
3871d7778e30828d7c69076e7536dd7e106eb96a	0	0	0	5	1	1	0	0	-2.38
c32f006fe40d424309c09f6d4291b210ec5fc1c1	6	567	54	4	6	0	1	-1	-2.344
200518006aaea9c22eb843f30df3bcf436343616	1	141	83	4	6	0	1	-1	-2.344
f672a29cd5b1e7f6cd20ec62a9d254fe980af2f3	7	269	45	3	3	0	1	-1	-2.208
cc38c6561b434d1b3bcb393cc67ed73f6cb50d73	9	246	22	3	3	0	1	-1	-2.208
795634ed10291872b3b6e1a360ed5462fe6796de	0	0	0	3	3	0	0	0	-2.208
cd78a8ee57d78f94f4ebfa614683bb4c6b111af0	3	207	114	5	10	0	1	-1	-2.18
5d1713a631eac8f2a6c045a1452980d74d37ccbc	1	23	89	2	0	0	1	-1	-2.072
a857ad29e6a8c4a07bfd389392a5ebf29a810f4e	2	42	0	2	0	0	1	-1	-2.072
15ba345bd8a16e3682ca5a4b95fe764d2c456d61	3	72	10	2	0	0	1	-1	-2.072
0a045007a5494f8ba854880a40c33308c3a8aba0	19	72	21	2	0	0	1	-1	-2.072
0a5022b8789c9e5b7c08d82579115cd501f3af1a	30	103	49	2	0	0	1	-1	-2.072
84193987166a37679283e76ae228fb88e694c9b3	2	78	0	2	0	0	1	-1	-2.072
5218b7618ee4c8584cc9a729e785cd215b6c2fce	10	192	141	2	0	0	1	-1	-2.072
63b6e0bc89c1a5885dd132329e3f149d58ad76bc	2	149	0	2	0	0	1	-1	-2.072
460e508155187918e8c0f4fd0bb66a99cfe78527	2	139	7	2	0	0	1	-1	-2.072
b68b84eaa04e521ac99c02257d91802d1ab9f3ff	5	337	142	2	0	0	1	-1	-2.072
b1415bda59e1020c433a63ff1830a3012eb04428	9	318	12	2	0	0	1	-2	-2.072
c2d6b9f4f399ffb02f96c2134e71610a28bd2443	1	279	0	2	0	0	1	-1	-2.072
5d56102232ac99ab1812884ba0633c27f82d944b	1	61	0	2	0	0	1	-1	-2.072
3f2d003ba5c0c7ee767180653c0a64d13e09b66b	5	25	20	2	0	0	1	-1	-2.072
f35696b2609c2fb79b9fc709324dc902043258ae	2	116	52	2	0	0	1	-1	-2.072
cdf45c6439c9aa5f87dd06e477a732f26fd420ad	62	208	53	2	0	0	1	-1	-2.072
c3508113f0e1659f0e6c1064f31cb2ac1caa2ef3	8	74	26	2	0	0	1	-1	-2.072
c68cfc9d8cdb47c0e983a6eba9b75559bebc284d	5	342	118	2	0	0	1	-1	-2.072
26ec7bdf936dfbc3f496b1165cea36488a3a06b2	5	175	30	2	0	0	1	-1	-2.072
a5ee2d1d3e5512522076966fe6b138fba354c007	4	268	30	2	0	0	1	-1	-2.072
30f00b111ad7e6ef689ae018969b2b9dc5ce1571	2	74	74	2	0	0	1	-1	-2.072
639f06307650de93efce9e93b09cdccc92877bb2	1	23	0	2	0	0	1	-1	-2.072
733f091125099a7ed823c0d0d7cb96ae8d39f364	2	61	0	2	0	0	1	-1	-2.072
3be0f6732ac227d7ef9e6a73a7fd37f7ad76a876	4	91	5	2	0	0	1	-1	-2.072
b012ea9539887d377dab98673fc82bbae2d51e6b	16	127	10	2	0	0	1	-1	-2.072
dc710b7809685e9dc79f46a144c4b5b59cee5f2c	3	32	27	2	0	0	1	-1	-2.072
9ff7cfc4d8a3cedb32e6f73a9b47d04c653dae73	58	1319	1319	2	0	0	1	-1	-2.072
c252a764024a94f018fe34dc58702885a48fff8f	13	1090	7	2	0	0	1	-1	-2.072
60632c0e988c6e6620daefa181b24f45c46f8d6c	9	131	18	2	0	0	1	-1	-2.072
02d24053bdfeb219d2387a19885a60bdab510479	2	155	10	2	0	0	1	-1	-2.072
e41031330637a43acdc8c88ac622d6d1613b635f	3	21	6	2	0	0	1	-1	-2.072
0437c31a6ddd8e93c4cc9edea650443998de3938	1	21	2	2	0	0	1	-1	-2.072
ea2e4f5788449535767809bcdbc7c32f3706129a	3	646	669	2	0	0	1	-1	-2.072
c816f9655b5594333e65c8dc68d13ecf5c75901f	34	384	484	2	0	0	1	-1	-2.072
38313e4fc287c9731a5c5fba77a60d9344ad75f2	15	826	167	2	0	0	1	-1	-2.072
eb0375d8176279de15c5ba9acdb0523e92bc725c	1	5	2	2	0	0	1	-1	-2.072
6296bad3eb1efca038a700c9425a117ec0662545	14	157	63	2	0	0	1	-1	-2.072
a8d0b9cffa0175ba5f5c7edc2c393b234ea56a2c	2	13	1	2	0	0	1	-1	-2.072
c5a89efab00597ea3fa20f0ee9f58216c08ac853	1	194	0	2	0	0	1	-1	-2.072
5c2f7cbd91a9e73f2a47346ced11a200a82e94f4	6	304	63	2	0	0	1	-1	-2.072
1ace6b21b4347efb1aeffd79d955f83b9c822051	7	263	1	2	0	0	1	-1	-2.072
f4157efa2070b7cf6f07724a6402fe52b36d6ade	2	25	35	2	0	0	1	-1	-2.072
5bd91a1e07ac87709a6491631ca4088dc2e90ba5	2	56	20	2	0	0	1	-1	-2.072
729a766a1a7b4f89ec191659a27775e4d73b6efc	4	226	161	2	0	0	1	-1	-2.072
971973e5f57f99003f5ecce9bdfeab72d0885a61	1	5	3	2	0	0	1	-1	-2.072
8d481f7ae8d4aadaff693905d977c712ad580d9f	8	1648	144	2	0	0	2	-1	-2.072
448670baaa66661c24a15735e2fffc2289850a34	2	61	1	2	0	0	1	-1	-2.072
4f1789fabed21f306c0665de401faf47e81294fe	3	65	1	2	0	0	1	-1	-2.072
e1f0531714cc8ff58f108895e2509e3a1f15504b	5	40	14	2	0	0	1	-1	-2.072
f76fdaec10ee50d2044374562da563a0b36d791f	3	19	6	2	0	0	1	-1	-2.072
58aa439caf306c289cccf8baf28d2c2761701c41	3	76	0	2	0	0	1	-1	-2.072
11c4c53fd8176f9b0eb5a8663e045906a6502ab8	3	22	17	2	0	0	1	-1	-2.072
1aa8302dc2c3cfee9d987d52bb1ba8efab2c561e	14	21	51	2	0	0	1	-1	-2.072
c36eac6c4716521d3d1d28bbb39ea7c7cf1f54a4	3	50	0	2	0	0	1	-1	-2.072
fdc9b81d309c1074c1ef13250fe64dd0899aa589	1	7	189	2	0	0	1	-1	-2.072
45450aae9f06c249d9a8f5b1e0fa5ff776b26948	2	102	63	2	0	0	1	-2	-2.072
8962a43c01367f61c41e02437d4936c2b3652431	7	342	1	2	0	0	1	-1	-2.072
380ec7342a361e765d3d36bff4e2210047ad3c03	2	144	43	2	0	0	1	-1	-2.072
01fc0c46acfaf580e7bec6d17c7896ee0d169903	3	115	69	2	0	0	1	-1	-2.072
2a34cdafe650e028b4b17a53508d8faad884f561	9	158	14	2	0	0	1	-1	-2.072
c825c2bbfd13b1ba8de1e2132bee453179443a76	2	14	4	2	0	0	1	-1	-2.072
c8094046150d9fa7b137dae0306a814da8e01ea8	8	193	3	2	0	0	1	-1	-2.072
66acb4d73927b36bfaef5a6e99028f1633f77920	7	158	37	2	0	0	1	-1	-2.072
54467adad8e4f64f07cbe605c1b801efa44e3fcb	2	24	12	2	0	0	1	-1	-2.072
b0fbd644c8aa9fe371def52fe8f166908f98fbae	3	147	10	2	0	0	1	-1	-2.072
000a7c33b1995b3219b6df2ec09dffd712710904	8	212	59	2	0	0	1	-1	-2.072
1ac357c2ea2cac85acc222aa5feb9a25c6b4346e	4	28	17	2	0	0	1	-1	-2.072
295689128ceeaae82a8e01915138e45c64bb9e4d	9	226	5	2	0	0	1	-1	-2.072
bade766022afd5cab4567fb9829472dd7c2ed98c	2	65	4	2	0	0	1	-1	-2.072
52a19b6149133ab50bef209609dfdf75378a32fa	2	95	0	2	0	0	1	-1	-2.072
8d150d57d07e9424c537435e974bc7aa6eedb4d8	4	213	120	2	0	0	1	-1	-2.072
f6d520d4dbb8454324e24d450756e2f7439d006e	2	74	7	2	0	0	1	-1	-2.072
5c13e1d14e263a6bfbb533d09adb61632aa01326	5	42	54	2	0	0	1	-1	-2.072
a2821551569db066fe1aab6fc685ea3ecc65ac7f	19	95	22	2	0	0	1	-1	-2.072
5605b189523cc7b0a5f93a8472895f9056dbb4d0	6	82	6	2	0	0	1	-1	-2.072
3f4d01ec15ee40f94e861e9e70403ac6b16c1ed3	4	75	1	2	0	0	1	-1	-2.072
9e09249a94b467ab4e4e4f12d1a9b84c1f84beef	1	41	1	2	0	0	1	-1	-2.072
9127640c28de9121bfbdc2019a1acff7533f1699	2	31	0	2	0	0	1	-1	-2.072
74d2d4373c26a1dd20385de41b2f2f60256f44ca	3	263	2	2	0	0	1	-1	-2.072
e1f5612b19d359cf9dd689b00eba3135ead02f24	24	37	34	2	0	0	1	-1	-2.072
7f6f495f866bc234fe5a54ce866e8b214ba693b2	18	27	37	2	0	0	1	-2	-2.072
3e32ab2e60dae6b55705ba40e83c33439de6d010	0	0	0	2	0	0	0	0	-2.072
934d45f5a5435dbc1c0504767619f456dbc3e7c8	0	0	0	2	0	0	0	0	-2.072
e08793d1cf4720f09e0927e885457347f968497c	0	0	0	2	0	0	0	0	-2.072
7e932561457070c3e35c3a62f49475fe8fb94ac6	0	0	0	2	0	0	0	0	-2.072
e6b572f8d1025f1c2f579923744060a7c8ee17c6	0	0	0	2	0	0	0	0	-2.072
f028d039a3c940e68e3a780863f4fff25385b5e5	0	0	0	2	0	0	0	0	-2.072
20fda6f24fc47f8f67208b1d97ef2faed9c0be2a	0	0	0	2	0	0	0	0	-2.072
275dbca3229e47459a614b966e00c45a057af336	0	0	0	2	0	0	0	0	-2.072
cef6b49058d2258ce9b7b87405ee453d5f0b8ceb	0	0	0	2	0	0	0	0	-2.072
b0c80c04de4232b12ceb2e40623a3f7e7c6f4e40	0	0	0	2	0	0	0	0	-2.072
d9e287f2295e2d65e9f3141f065bfa727c098a78	0	0	0	2	0	0	0	0	-2.072
c82cafe98a2db04772b784f60489e7671b118d65	0	0	0	2	0	0	0	0	-2.072
5d124998a08bc1d94ba1becfd2ae25978652340b	0	0	0	2	0	0	0	0	-2.072
47d780de0f950591ca41cd83817e89ada8e9d467	0	0	0	2	0	0	0	0	-2.072
ca05d32dce88169d81f48df57f732da15d907c2b	0	0	0	2	0	0	0	0	-2.072
4864278579720dc73ab98ca94d81212c14897a6b	0	0	0	2	0	0	0	0	-2.072
b90f067e1b3d80ad453e70c167a3f9fc9362bca2	0	0	0	2	0	0	0	0	-2.072
c0a12396cc3d408f22278b91d02cb600d31557c0	0	0	0	2	0	0	0	0	-2.072
568d3760bdd0aa4704155954be683595d11c66dd	0	0	0	2	0	0	0	0	-2.072
1f5af791c0d99cc9a4cf52e6032a03760a5c48e3	0	0	0	2	0	0	0	0	-2.072
02562c0c103ec9e3c81a94138c74411806046628	0	0	0	2	0	0	0	0	-2.072
73193bce67203411000d0457b37b39041aa6b366	0	0	0	2	0	0	0	0	-2.072
acda6a56bf6454a7431bd34ce5ac49a8701e0a26	0	0	0	2	0	0	0	0	-2.072
a850033971a9d228fcf135508aa94b2d3b45875b	0	0	0	2	0	0	0	0	-2.072
fb70632efee31a64b2e7e4dce9dee3091dfea730	0	0	0	2	0	0	0	0	-2.072
16e3a9181b857511423d96378954b293a4fe3672	0	0	0	2	0	0	0	0	-2.072
c176340c46908c0a643568446c50e14fa6dd8df7	0	0	0	2	0	0	0	0	-2.072
a8a3704b580d1ae971a1a5fb21c6d8d45ea60132	0	0	0	2	0	0	0	0	-2.072
cb29f8f95565cdde9030040398ecf987f0baf4ca	0	0	0	2	0	0	0	0	-2.072
66b249bafc9689540622e2937347b948a3ee83a4	0	0	0	2	0	0	0	0	-2.072
23075db120ff8d263a7977964511ba1932dfbfa1	0	0	0	2	0	0	0	0	-2.072
5fd0554933550d0b6461c9338fd2bfe7adc70b7f	0	0	0	2	0	0	0	0	-2.072
90df1f69d9c55adc77b3ad0730f9095e7ec1ca44	0	0	0	2	0	0	0	0	-2.072
c2a97ad31fdfbea2eb3205b3b5ec54fe37a2bd63	0	0	0	2	0	0	0	0	-2.072
cfbae7fa5a7a9af778054a8f26de0d6eccaa2ae8	0	0	0	2	0	0	0	0	-2.072
a21099cdd96167db03bba77aae2566843e80f4c9	0	0	0	2	0	0	0	0	-2.072
25618b8008dfc040344915467d2a7df921e7c698	0	0	0	2	0	0	0	0	-2.072
a3a7fc5d3542cad7e419634de8058b4fdeda1a31	0	0	0	2	0	0	0	0	-2.072
caf2b89991f95da29fad258930c638f12b52a664	0	0	0	2	0	0	0	0	-2.072
26de6466ac1df1a697932c58625d8679d6a595c9	0	0	0	2	0	0	0	0	-2.072
bce730b6edc49b0819888c2cb2b463b86d635c60	0	0	0	2	0	0	0	0	-2.072
3c18503f30a5982b8c748d602e8dd07c4a9626fb	0	0	0	2	0	0	0	0	-2.072
3fdce6a7c0aafe92b1e7b50f72f2db6c11103e76	0	0	0	2	0	0	0	0	-2.072
ffe49d0be6a22fffc8b0ae247bced01cac7d2ab3	0	0	0	2	0	0	0	0	-2.072
0a4e748248d3ddce4231716db70a90c732f2bfc3	0	0	0	2	0	0	0	0	-2.072
ff1f60905e977503c2006278ed85264520c2b049	0	0	0	2	0	0	0	0	-2.072
cff116feb7ae30e1287694dab57b0b6e4fd4b9a3	0	0	0	2	0	0	0	0	-2.072
4a94747840da7425a87ce555f63709d6047afb9f	0	0	0	2	0	0	0	0	-2.072
9f0438fdb98ea090b21910481ca67ab5bef3a5fa	0	0	0	2	0	0	0	0	-2.072
32b6819d1f21baab3bbde3a185db13937e17ef75	0	0	0	2	0	0	0	0	-2.072
adacae1d3932eb89589ea3926a7ffbc9249258ed	0	0	0	2	0	0	0	0	-2.072
3899be38c10fc8cf1d2d360b5f55adbfa76dcef9	3	267	0	3	4	0	1	-2	-1.908
b228c24db593a5988754b5378cd47609e54b349c	5	100	62	3	4	0	1	-1	-1.908
a280861659a339e765fe59f96695801b7addcb5a	0	0	0	5	11	0	0	0	-1.88
5e9e694e155cbf16a5338f1bfda7e1fe45a7735c	30	225	118	2	1	0	1	-1	-1.772
38799815bc6934e5c792224b665d9bc3921a525c	1	20	0	2	1	0	1	-1	-1.772
91d3febd6dd71ef46b72ca7872f46062683fdf51	2	28	0	2	1	0	1	-1	-1.772
b1e3f6fdd2095d17293ce2c9b26e40ea98380d73	1	26	1	2	1	0	1	-1	-1.772
2a5b11281fb98ed264c655485c0623ce5698c43c	36	791	54	2	1	0	1	-1	-1.772
fb7458f2e6acbe955fbb4b8f0afd9d352d839181	26	608	23	2	1	0	1	-1	-1.772
31a1e3740a81f0c248f5f82c5fa275a7ad96ee1a	2	10	0	2	1	0	1	-1	-1.772
8c87a6f8a16be69701e7e7462f9f9565860ce9b7	6	105	11	2	1	0	1	-1	-1.772
fd0e34a13f73ae5ea3d4404ce58808a39182de98	4	22	6	2	1	0	1	-1	-1.772
d362c5609ddfc07feb43a740c6089f00bc64abaa	11	480	88	2	1	0	1	-1	-1.772
10c1bcaccdd4888dacb32e5649d37196b1db65b6	8	26	21	2	1	0	2	-1	-1.772
8009dccfb003b4fdcfb4b319a3288f6d3b911485	0	0	0	2	1	0	0	0	-1.772
0e2fd168103dbdae015a43ea48e70e8816912eac	0	0	0	2	1	0	0	0	-1.772
e8ccd86fc1f7b67de9e4c9ddf2aa654ed39b2f82	0	0	0	2	1	0	0	0	-1.772
fc4611b01446832013e6f742a8f28f7603e595a0	0	0	0	2	1	0	0	0	-1.772
c6e134fb908ca12a0dff566120eca3afb64ebfac	0	0	0	2	1	0	0	0	-1.772
23aba80f89893359479947d8455d4136950a5c27	0	0	0	2	1	0	0	0	-1.772
8201db2d8820e4c6b15048ae862f604b61d23db4	0	0	0	2	1	0	0	0	-1.772
4be1e182847f3757d775d76af356d83683e4df49	1	40	0	4	8	0	1	-1	-1.744
048fc0c4c0564d4cd56315349c553de2710562ff	6	460	338	4	8	0	1	-1	-1.744
8dfa5e19ea94195e9737f99457297623d4180c7f	4	230	2	4	0	1	1	-1	-1.644
8302b8502416d2278f58a61e41c18036c08241d7	11	937	128	3	5	0	1	-1	-1.608
6feaea8647fe328eb47ea764764897cdb212f3fb	22	428	15	2	2	0	1	-1	-1.472
eb0f66554a680bc631b334be0e05a6b0bdee6504	7	101	14	2	2	0	1	-1	-1.472
7060c5ffddf67c9be66e9aa78890156f77378d34	2	169	144	2	2	0	1	-1	-1.472
405244c779efa41b801ed749532570e6344ecffe	7	160	118	2	2	0	1	-1	-1.472
d2612725bd14e5046627823ad6eef00a51dcca79	8	170	71	2	2	0	1	-1	-1.472
1f8dc570aacb202f5cd2b05fd8bc0ef4014cf654	5	79	11	2	2	0	1	-1	-1.472
6253fb1b24f84b1e605aa2610267044cae6f198b	12	555	280	2	2	0	1	-1	-1.472
b3c661d59bb4a73b43b0549b800a82fb41a72eb2	5	30	30	2	2	0	1	-1	-1.472
4434ed77063bcb1b939072011b2c7ec9401ce771	7	108	97	2	2	0	1	-1	-1.472
92b5b38fbed20a433d59787433f748b138829f37	41	503	72	2	2	0	1	-1	-1.472
7ecdd1b6bc337c8c928cede73b05598c8792ed2c	0	0	0	2	2	0	0	0	-1.472
489fab3e8907eb842049e0c45d44b5e1f86e1682	0	0	0	2	2	0	0	0	-1.472
34f9ea5e4d0d18bf7cbcf5e712946606d16904fa	0	0	0	2	2	0	0	0	-1.472
21cbf23148369cfd9da0e887fbdaa68a4dd16d21	0	0	0	2	2	0	0	0	-1.472
ff4b561211de5c94e8e21b133fe888e6e16c2b2c	0	0	0	2	2	0	0	0	-1.472
77721978297929a4a1d50df38a09075d43aa775b	0	0	0	2	2	0	0	0	-1.472
a85305b740fb6b6f4d95e1e02079cc79c7b3181a	1	18	24	6	16	0	1	-1	-1.416
4af38ea795aaeeacc5db851d872555be5af006be	4	112	5	4	1	1	1	-1	-1.344
930ffc076885f31aa27524ac9b758894c8b6f70f	15	53	52	2	3	0	1	-1	-1.172
fad9fb747b362c1b82e67e926fc86b394ad2b4c4	0	0	0	2	3	0	0	0	-1.172
7335916f18d8a116bd5ebee0177fe8b01c13acd9	8	303	150	4	10	0	1	-1	-1.144
4f421c0e9f35c8ce1ef52e2da79396b6d9e9fce1	27	433	8	4	2	1	1	-1	-1.044
efcdf14ccb7c52898293a7739f96a0c751cfc441	5	330	36	1	0	0	1	-1	-1.036
1774927de2c87e9f8142649e93901b1340380f59	2	48	32	1	0	0	1	-1	-1.036
23c7e5bb10f83e906eaaef748460b9817e4f5bbb	6	58	48	1	0	0	1	-1	-1.036
30bb3fde5bb3f8d415607c53d76603754f9cd120	5	118	4	1	0	0	1	-1	-1.036
d6a92f37f9111a68a5f13dc938fe60889eb7273f	4	113	1	1	0	0	1	-1	-1.036
a2d9bac03da99d739ecf7ce0be9ba793b93d2c88	13	379	2	1	0	0	1	-1	-1.036
95c5ea279a4c1e60ff1596bb66c28b1902f84359	11	563	204	1	0	0	1	-1	-1.036
ad2912a3172163fbda87d2ee2f58ed80c28b6ea9	2	93	5	1	0	0	1	-1	-1.036
c86aa67953ca0d7d5e8a0ede276a659cdbe8ba6b	18	103	28	1	0	0	1	-1	-1.036
d5513b0bd5f61af8cec3b873f8d50f1ab4acd684	8	164	74	1	0	0	1	-2	-1.036
72fbaba27538e9bb0c66b1759435dfaff8c4efb0	19	148	435	1	0	0	1	-1	-1.036
b0278767831d751b93ad77dc2c5c92b6d140e865	1	57	0	1	0	0	1	-1	-1.036
e122698b6176d0177bee60257edea1349bfeb0d9	2	68	1	1	0	0	1	-1	-1.036
2658f36994e6e02fdb72c3c71fed3ffb579cffc5	3	119	2	1	0	0	1	-1	-1.036
eb1a1ffa9432318afba67ada4cf8ba2b5d573bfd	28	190	12	1	0	0	1	-1	-1.036
580a463ab81996c8487f42c6a8a6ad94e9dad095	8	17	19	1	0	0	1	-1	-1.036
1f2f18b4af88510ddb3928be90acebd4ec17b694	3	27	0	1	0	0	1	-1	-1.036
cac3efd90a099dfc19bf37507d2903e456c5f504	3	22	5	1	0	0	1	-2	-1.036
a8ba1162a3d6270bd51d98453248c0a89a6fef4d	3	210	0	1	0	0	1	-1	-1.036
e7f56d3d3d2b485f1d082efa366ef05bbdd149a0	2	60	1	1	0	0	1	-1	-1.036
fe8319f971b9af365e44b7e14dcbb85ba30a3134	1	7	0	1	0	0	1	-1	-1.036
4666a8764d8fa950a0239f58c91f036573dc7737	8	49	0	1	0	0	1	-1	-1.036
5f4f68be0081cd9b9554c7d0ce8529c573764056	5	72	2	1	0	0	1	-1	-1.036
31cd00853a94e72144a156ce9654e4a3e41bdca4	1	61	0	1	0	0	1	-1	-1.036
b7e8854d2f5ef6db5ae123c115a6f2e3a4d3084f	2	105	0	1	0	0	1	-1	-1.036
9eb69772a505890a9767375b7c2a78e278895ef9	10	189	21	1	0	0	1	-3	-1.036
1dc289e2eee34a291284779f82127a14b9bf52c8	2	60	5	1	0	0	1	-1	-1.036
c8f73d0015365ab13a17c18ef8cd750cdcda2506	1	78	0	1	0	0	1	-1	-1.036
58541e97dabd6220478bd1b7f55fb9fbcbcb68b8	1	92	0	1	0	0	1	-1	-1.036
62f82a71c5cb117721942c998448b61dc1d8d400	2	294	0	1	0	0	1	-1	-1.036
92a74104af026362962ccd8121c0e1d1f755b184	5	222	3	1	0	0	1	-1	-1.036
a6203831c0efc651844476e38fdfc7d6af01ee7d	4	227	167	1	0	0	1	-1	-1.036
b9a773964a1b83965bc8e76a7d12d845ae670963	1	83	0	1	0	0	1	-1	-1.036
b15ecb753345422a74296258e35e872a830d9e00	34	104	104	1	0	0	1	-1	-1.036
